25,0,4,7,589,1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,-1,P. Siakam - siakapa01,bad pass,-1,-1,-1,-1,Turnover by P. Siakam (bad pass)
26,0,4,10,579,1,B. Ingram - ingrabr01,3-pt jump shot,1,22,J. Holiday - holidjr01,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,B. Ingram makes 3-pt jump shot from 22 ft (assist by J. Holiday)
27,0,4,10,566,1,O. Anunoby - anunoog01,3-pt jump shot,0,23,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,O. Anunoby misses 3-pt jump shot from 23 ft
28,0,4,10,564,1,-1,-1,0,-1,-1,-1,-1,-1,-1,B. Ingram - ingrabr01,defensive,-1,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,Defensive rebound by B. Ingram
29,0,4,10,556,1,B. Ingram - ingrabr01,2-pt jump shot,0,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,B. Ingram misses 2-pt jump shot from 14 ft
30,0,4,10,554,1,-1,-1,0,-1,-1,-1,-1,-1,-1,K. Lowry - lowryky01,defensive,-1,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,Defensive rebound by K. Lowry
31,0,4,10,547,1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,-1,K. Lowry - lowryky01,bad pass,steal,B. Ingram - ingrabr01,-1,-1,Turnover by K. Lowry (bad pass; steal by B. Ingram)
32,0,4,13,542,1,J. Redick - redicjj01,3-pt jump shot,1,26,L. Ball - balllo01,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,J. Redick makes 3-pt jump shot from 26 ft (assist by L. Ball)
33,0,4,13,538,1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,Toronto full timeout
34,0,4,13,528,1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,-1,F. VanVleet - vanvlfr01,bad pass,-1,-1,-1,-1,Turnover by F. VanVleet (bad pass)
35,0,4,15,514,1,J. Redick - redicjj01,2-pt jump shot,1,19,J. Holiday - holidjr01,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,J. Redick makes 2-pt jump shot from 19 ft (assist by J. Holiday)
36,0,6,15,503,1,P. Siakam - siakapa01,2-pt layup,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,P. Siakam makes 2-pt layup from 2 ft
37,0,6,15,498,1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,-1,J. Redick - redicjj01,traveling,-1,-1,-1,-1,Turnover by J. Redick (traveling)
38,0,6,15,490,1,P. Siakam - siakapa01,3-pt jump shot,0,25,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,P. Siakam misses 3-pt jump shot from 25 ft
39,0,6,15,487,1,-1,-1,0,-1,-1,-1,-1,-1,-1,L. Ball - balllo01,defensive,-1,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,Defensive rebound by L. Ball
40,0,6,17,477,1,D. Favors - favorde01,2-pt layup,1,2,L. Ball - balllo01,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,D. Favors makes 2-pt layup from 2 ft (assist by L. Ball)
41,0,9,17,452,1,F. VanVleet - vanvlfr01,3-pt jump shot,1,24,P. Siakam - siakapa01,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,F. VanVleet makes 3-pt jump shot from 24 ft (assist by P. Siakam)
42,0,9,17,437,1,L. Ball - balllo01,3-pt jump shot,0,25,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,L. Ball misses 3-pt jump shot from 25 ft
43,0,9,17,433,1,-1,-1,0,-1,-1,-1,-1,-1,-1,P. Siakam - siakapa01,defensive,-1,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,Defensive rebound by P. Siakam
44,0,12,17,419,1,K. Lowry - lowryky01,3-pt jump shot,1,23,F. VanVleet - vanvlfr01,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,K. Lowry makes 3-pt jump shot from 23 ft (assist by F. VanVleet)
45,0,12,17,405,1,B. Ingram - ingrabr01,3-pt jump shot,0,25,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,B. Ingram misses 3-pt jump shot from 25 ft
46,0,12,17,402,1,-1,-1,0,-1,-1,-1,-1,-1,-1,P. Siakam - siakapa01,defensive,-1,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,Defensive rebound by P. Siakam
47,0,12,17,396,1,-1,-1,0,-1,-1,-1,personal,L. Ball - balllo01,P. Siakam - siakapa01,-1,-1,-1,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,Personal foul by L. Ball (drawn by P. Siakam)
48,0,12,17,396,1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,M. Gasol - gasolma01,-1,-1,-1,-1,-1,-1,S. Ibaka enters the game for M. Gasol
49,0,12,17,390,1,P. Siakam - siakapa01,2-pt layup,0,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,P. Siakam misses 2-pt layup from 4 ft
50,0,12,17,388,1,-1,-1,0,-1,-1,-1,-1,-1,-1,D. Favors - favorde01,defensive,-1,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,Defensive rebound by D. Favors
51,0,12,19,382,1,D. Favors - favorde01,2-pt layup,1,3,J. Holiday - holidjr01,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,D. Favors makes 2-pt layup from 3 ft (assist by J. Holiday)
52,0,14,19,364,1,O. Anunoby - anunoog01,2-pt layup,1,1,K. Lowry - lowryky01,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,O. Anunoby makes 2-pt layup from 1 ft (assist by K. Lowry)
53,0,14,19,354,1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,-1,J. Redick - redicjj01,traveling,-1,-1,-1,-1,Turnover by J. Redick (traveling)
54,0,14,19,346,1,P. Siakam - siakapa01,2-pt layup,0,2,-1,D. Favors - favorde01,-1,-1,-1,-1,-1,-1,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,P. Siakam misses 2-pt layup from 2 ft (block by D. Favors)
55,0,14,19,345,1,-1,-1,0,-1,-1,-1,-1,-1,-1,P. Siakam - siakapa01,offensive,-1,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,Offensive rebound by P. Siakam
56,0,16,19,345,1,P. Siakam - siakapa01,2-pt layup,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,P. Siakam makes 2-pt layup from 1 ft
57,0,16,19,333,1,D. Favors - favorde01,2-pt jump shot,0,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,D. Favors misses 2-pt jump shot from 15 ft
58,0,16,19,330,1,-1,-1,0,-1,-1,-1,-1,-1,-1,F. VanVleet - vanvlfr01,defensive,-1,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,Defensive rebound by F. VanVleet
59,0,16,19,323,1,S. Ibaka - ibakase01,3-pt jump shot,0,24,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,S. Ibaka misses 3-pt jump shot from 24 ft
60,0,16,19,320,1,-1,-1,0,-1,-1,-1,-1,-1,-1,Team,offensive,-1,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,Offensive rebound by Team
61,0,16,19,320,1,-1,-1,0,-1,-1,-1,loose ball,D. Favors - favorde01,P. Siakam - siakapa01,-1,-1,-1,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,Loose ball foul by D. Favors (drawn by P. Siakam)
62,0,16,19,320,1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,K. Lowry - lowryky01,-1,-1,-1,-1,-1,-1,N. Powell enters the game for K. Lowry
63,0,18,19,309,1,F. VanVleet - vanvlfr01,2-pt layup,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,F. VanVleet makes 2-pt layup from 1 ft
64,0,18,19,294,1,J. Holiday - holidjr01,3-pt jump shot,0,24,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,J. Holiday misses 3-pt jump shot from 24 ft
65,0,18,19,292,1,-1,-1,0,-1,-1,-1,-1,-1,-1,P. Siakam - siakapa01,defensive,-1,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,Defensive rebound by P. Siakam
66,0,18,19,286,1,-1,-1,0,-1,-1,-1,personal,J. Holiday - holidjr01,F. VanVleet - vanvlfr01,-1,-1,-1,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,Personal foul by J. Holiday (drawn by F. VanVleet)
67,0,18,19,286,1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,L. Ball - balllo01,-1,-1,-1,-1,-1,-1,J. Hart enters the game for L. Ball
68,0,18,19,286,1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,D. Favors - favorde01,-1,-1,-1,-1,-1,-1,E. Moore enters the game for D. Favors
69,0,18,19,286,1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,J. Redick - redicjj01,-1,-1,-1,-1,-1,-1,J. Okafor enters the game for J. Redick
70,0,18,19,273,1,-1,-1,0,-1,-1,-1,shooting,B. Ingram - ingrabr01,P. Siakam - siakapa01,-1,-1,-1,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,Shooting foul by B. Ingram (drawn by P. Siakam)
71,0,19,19,273,1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,P. Siakam - siakapa01,1,-1,-1,-1,-1,-1,-1,-1,P. Siakam makes free throw 1 of 2
72,0,20,19,273,1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,P. Siakam - siakapa01,1,-1,-1,-1,-1,-1,-1,-1,P. Siakam makes free throw 2 of 2
73,0,20,19,273,1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,J. Holiday - holidjr01,-1,-1,-1,-1,-1,-1,N. Alexander-Walker enters the game for J. Holiday
74,0,20,19,273,1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,B. Ingram - ingrabr01,-1,-1,-1,-1,-1,-1,K. Williams enters the game for B. Ingram
75,0,20,19,256,1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,New Orleans full timeout
76,0,20,19,250,1,N. Alexander-Walker - alexani01,3-pt jump shot,0,26,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,N. Alexander-Walker misses 3-pt jump shot from 26 ft
77,0,20,19,248,1,-1,-1,0,-1,-1,-1,-1,-1,-1,N. Powell - powelno01,defensive,-1,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,Defensive rebound by N. Powell
78,0,20,19,247,1,-1,-1,0,-1,-1,-1,offensive,S. Ibaka - ibakase01,N. Alexander-Walker - alexani01,-1,-1,-1,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,Offensive foul by S. Ibaka (drawn by N. Alexander-Walker)
79,0,20,19,247,1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,-1,S. Ibaka - ibakase01,offensive foul,-1,-1,-1,-1,Turnover by S. Ibaka (offensive foul)
80,0,20,19,234,1,N. Alexander-Walker - alexani01,2-pt jump shot,0,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,N. Alexander-Walker misses 2-pt jump shot from 8 ft
81,0,20,19,230,1,-1,-1,0,-1,-1,-1,-1,-1,-1,J. Hart - hartjo01,offensive,-1,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,Offensive rebound by J. Hart
82,0,20,19,229,1,K. Williams - willike04,3-pt jump shot,0,25,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,K. Williams misses 3-pt jump shot from 25 ft
83,0,20,19,229,1,-1,-1,0,-1,-1,-1,-1,-1,-1,P. Siakam - siakapa01,defensive,-1,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,Defensive rebound by P. Siakam
84,0,20,19,224,1,-1,-1,0,-1,-1,-1,shooting,J. Hart - hartjo01,P. Siakam - siakapa01,-1,-1,-1,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,Shooting foul by J. Hart (drawn by P. Siakam)
85,0,21,19,224,1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,P. Siakam - siakapa01,1,-1,-1,-1,-1,-1,-1,-1,P. Siakam makes free throw 1 of 2
86,0,21,19,224,1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,O. Anunoby - anunoog01,-1,-1,-1,-1,-1,-1,M. Gasol enters the game for O. Anunoby
87,0,22,19,224,1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,P. Siakam - siakapa01,1,-1,-1,-1,-1,-1,-1,-1,P. Siakam makes free throw 2 of 2
88,0,22,19,212,1,E. Moore - mooreet01,2-pt jump shot,0,19,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,E. Moore misses 2-pt jump shot from 19 ft
89,0,22,19,212,1,-1,-1,0,-1,-1,-1,-1,-1,-1,E. Moore - mooreet01,offensive,-1,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,Offensive rebound by E. Moore
90,0,22,19,209,1,E. Moore - mooreet01,2-pt jump shot,0,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,E. Moore misses 2-pt jump shot from 8 ft
91,0,22,19,208,1,-1,-1,0,-1,-1,-1,-1,-1,-1,S. Ibaka - ibakase01,defensive,-1,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,Defensive rebound by S. Ibaka
92,0,24,19,202,1,F. VanVleet - vanvlfr01,2-pt layup,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,F. VanVleet makes 2-pt layup from 1 ft
93,0,24,19,202,1,-1,-1,0,-1,-1,-1,shooting,N. Alexander-Walker - alexani01,F. VanVleet - vanvlfr01,-1,-1,-1,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,Shooting foul by N. Alexander-Walker (drawn by F. VanVleet)
